id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4
13347586,JH127258,2024-01-25T04:10:00.000,001XX E ONTARIO ST,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,False,1834,018,42,8,03,1177491,1904524,2024,2024-02-02T15:41:03.000,41.893344769,-87.623585004,"{'latitude': '41.893344769', 'longitude': '-87.623585004', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,159,36,6,14,74,42
13347618,JH127271,2024-01-25T04:08:00.000,081XX S SAGINAW AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0422,004,7,46,07,1195256,1851475,2024,2024-02-02T15:41:03.000,41.747354221,-87.560095331,"{'latitude': '41.747354221', 'longitude': '-87.560095331', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,21202,42,244,37,25,19,234,5
13347617,JH127265,2024-01-25T04:08:00.000,082XX S PAXTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0414,004,8,46,14,1192285,1850753,2024,2024-02-02T15:41:03.000,41.745445739,-87.571005155,"{'latitude': '41.745445739', 'longitude': '-87.571005155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21202,42,507,35,25,19,222,10
13347609,JH127257,2024-01-25T04:07:00.000,004XX W 72ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0732,007,6,68,08B,1174411,1857183,2024,2024-02-02T15:41:03.000,41.763506317,-87.636307274,"{'latitude': '41.763506317', 'longitude': '-87.636307274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21559,66,511,32,11,17,214,4
13347659,JH127280,2024-01-25T04:02:00.000,098XX S AVENUE G DR,2022,NARCOTICS,POSSESS - COCAINE,PARK PROPERTY,True,False,0432,004,10,52,18,1203118,1840607,2024,2024-02-02T15:41:03.000,41.717334211,-87.531658377,"{'latitude': '41.717334211', 'longitude': '-87.531658377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,21202,49,705,47,25,19,247,6
13348215,JH128101,2024-01-25T04:00:00.000,053XX W HENDERSON ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,1634,016,31,15,08A,1140247,1921757,2024,2024-02-02T15:41:03.000,41.941397968,-87.759946678,"{'latitude': '41.941397968', 'longitude': '-87.759946678', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,22618,15,361,21,21,12,26,31
13347634,JH127260,2024-01-25T04:00:00.000,091XX S COTTAGE GROVE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,0633,006,8,44,06,1183159,1844621,2024,2024-02-02T15:41:03.000,41.728835841,-87.604634255,"{'latitude': '41.728835841', 'longitude': '-87.604634255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,40,430,35,61,20,248,10
13348386,JH128017,2024-01-25T04:00:00.000,010XX S LARAMIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,COMMERCIAL / BUSINESS OFFICE,False,False,1522,015,29,25,14,1141837,1895031,2024,2024-02-02T15:41:03.000,41.868029452,-87.754765237,"{'latitude': '41.868029452', 'longitude': '-87.754765237', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22216,26,61,7,32,25,97,29
13347614,JH127264,2024-01-25T03:55:00.000,029XX S STATE ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,0133,001,3,35,06,1176760,1885391,2024,2024-02-02T15:41:03.000,41.840859176,-87.626847966,"{'latitude': '41.840859176', 'longitude': '-87.626847966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,21194,1,377,9,40,22,163,8
13347908,JH127669,2024-01-25T03:42:00.000,104XX S SANGAMON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2232,022,21,73,07,1171831,1835550,2024,2024-02-02T15:41:03.000,41.704199358,-87.646396314,"{'latitude': '41.704199358', 'longitude': '-87.646396314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,22212,72,595,22,13,9,253,21
13347590,JH127261,2024-01-25T03:40:00.000,009XX E 82ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,0631,006,8,44,14,1184108,1850826,2024,2024-02-02T15:41:03.000,41.745840943,-87.600964456,"{'latitude': '41.745840943', 'longitude': '-87.600964456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21546,40,247,35,61,20,235,10
13347788,JH127525,2024-01-25T03:38:00.000,004XX N HALSTED ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,1214,012,27,24,05,1170957,1903474,2024,2024-02-02T15:41:03.000,41.890609311,-87.647612642,"{'latitude': '41.890609311', 'longitude': '-87.647612642', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,4446,25,522,46,49,15,76,27
13347581,JH127249,2024-01-25T03:26:00.000,034XX N SOUTHPORT AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,1924,019,44,6,05,1166364,1922790,2024,2024-02-02T15:41:03.000,41.943713067,-87.663926574,"{'latitude': '41.943713067', 'longitude': '-87.663926574', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,4449,57,239,25,22,5,19,44
13348609,JH127247,2024-01-25T03:22:00.000,034XX N SOUTHPORT AVE,0610,BURGLARY,FORCIBLE ENTRY,TAVERN / LIQUOR STORE,False,False,1924,019,44,6,05,1166364,1922813,2024,2024-02-02T15:41:03.000,41.943776181,-87.663925914,"{'latitude': '41.943776181', 'longitude': '-87.663925914', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,4449,57,729,25,22,5,28,44
13348234,JH127606,2024-01-25T03:20:00.000,004XX N HALSTED ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,1214,012,27,24,05,1170957,1903474,2024,2024-02-02T15:41:03.000,41.890609311,-87.647612642,"{'latitude': '41.890609311', 'longitude': '-87.647612642', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,4446,25,522,46,49,15,76,27
13348182,JH127684,2024-01-25T03:20:00.000,100XX W OHARE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,AIRPORT PARKING LOT,False,False,1651,016,41,76,14,1100658,1934241,2024,2024-02-02T15:41:03.000,41.976290414,-87.905227221,"{'latitude': '41.976290414', 'longitude': '-87.905227221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34,16197,75,668,29,38,12,24,41
13348291,JH127802,2024-01-25T03:15:00.000,027XX N SPAULDING AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1412,014,35,22,08A,1153822,1918190,2024,2024-02-02T15:41:03.000,41.931349838,-87.71014809,"{'latitude': '41.931349838', 'longitude': '-87.71014809', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15,22535,23,72,12,1,7,168,35
13347593,JH127256,2024-01-25T03:15:00.000,048XX W QUINCY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1533,015,28,25,08B,1144217,1898565,2024,2024-02-02T15:41:03.000,41.877682839,-87.745938912,"{'latitude': '41.877682839', 'longitude': '-87.745938912', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,22216,26,69,23,32,25,137,28
13347580,JH127251,2024-01-25T03:07:00.000,064XX W IRVING PARK RD,1310,CRIMINAL DAMAGE,TO PROPERTY,CURRENCY EXCHANGE,False,False,1632,016,38,17,14,1132775,1925902,2024,2024-02-02T15:41:03.000,41.952906164,-87.78731267,"{'latitude': '41.952906164', 'longitude': '-87.78731267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,22254,17,442,19,52,12,17,38
13347892,JH127336,2024-01-25T03:01:00.000,061XX S ARCHER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER (SPECIFY),False,False,0811,008,23,56,14,1136860,1868012,2024,2024-02-02T15:41:03.000,41.793975642,-87.773683252,"{'latitude': '41.793975642', 'longitude': '-87.773683252', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22268,53,587,6,7,13,131,23
13347585,JH127255,2024-01-25T03:00:00.000,005XX N DEARBORN ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,False,False,1831,018,42,8,03,1175849,1903756,2024,2024-02-02T15:41:03.000,41.89127445,-87.629638542,"{'latitude': '41.89127445', 'longitude': '-87.629638542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4446,37,669,36,55,14,73,42
13347591,JH127245,2024-01-25T03:00:00.000,079XX S MAY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,0612,006,17,71,08B,1170031,1852133,2024,2024-02-02T15:41:03.000,41.74974473,-87.652507329,"{'latitude': '41.74974473', 'longitude': '-87.652507329', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21554,70,487,31,59,20,230,17
13348060,JH127775,2024-01-25T03:00:00.000,068XX S MERRILL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0331,003,5,43,07,1191722,1860091,2024,2024-02-02T15:41:03.000,41.771083646,-87.572765546,"{'latitude': '41.771083646', 'longitude': '-87.572765546', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,152,33,24,18,262,3
13349373,JH128481,2024-01-25T03:00:00.000,057XX W GRACE ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1633,016,38,15,06,1137396,1924686,2024,2024-02-02T15:41:03.000,41.949487294,-87.770354687,"{'latitude': '41.949487294', 'longitude': '-87.770354687', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,22254,15,311,19,52,12,27,38
13347633,JH127252,2024-01-25T02:56:00.000,001XX N PEORIA ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,1224,012,27,28,05,1170395,1900944,2024,2024-02-02T15:41:03.000,41.883679128,-87.649750579,"{'latitude': '41.883679128', 'longitude': '-87.649750579', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14917,29,63,46,44,15,92,27
13348139,JH127904,2024-01-25T02:47:00.000,055XX N KEDZIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1712,017,39,13,14,1154047,1936551,2024,2024-02-02T15:41:03.000,41.981729142,-87.708829542,"{'latitude': '41.981729142', 'longitude': '-87.708829542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,21849,13,167,38,20,1,48,39
13347708,JH127285,2024-01-25T02:42:00.000,030XX S MILLARD AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE - GARAGE,False,False,1032,010,22,30,14,1152521,1884073,2024,2024-02-02T15:41:03.000,41.837755099,-87.715831209,"{'latitude': '41.837755099', 'longitude': '-87.715831209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14,21569,32,234,28,57,21,166,22
13347574,JH127239,2024-01-25T02:39:00.000,072XX S YATES BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,0334,003,7,43,14,1193461,1857464,2024,2024-02-02T15:41:03.000,41.763832588,-87.566476981,"{'latitude': '41.763832588', 'longitude': '-87.566476981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,22538,39,453,37,24,18,213,5
13347681,JH127341,2024-01-25T02:30:00.000,049XX W CONGRESS PKWY,1090,ARSON,ATTEMPT ARSON,STREET,False,False,1533,015,29,25,09,1143642,1897230,2024,2024-02-02T15:41:03.000,41.874030213,-87.748083613,"{'latitude': '41.874030213', 'longitude': '-87.748083613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,22216,26,69,7,32,25,137,29
13347805,JH127413,2024-01-25T02:23:00.000,049XX W IOWA ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,DRIVEWAY - RESIDENTIAL,False,False,1531,015,37,25,07,1143360,1905530,2024,2024-02-02T15:41:03.000,41.896811683,-87.748911462,"{'latitude': '41.896811683', 'longitude': '-87.748911462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,4299,26,585,45,5,25,69,37
13347601,JH127283,2024-01-25T02:00:00.000,002XX N WALLER AVE,0810,THEFT,OVER $500,STREET,False,False,1512,015,29,25,06,1138111,1901095,2024,2024-02-02T15:41:03.000,41.884737977,-87.768297742,"{'latitude': '41.884737977', 'longitude': '-87.768297742', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22216,26,618,7,32,25,85,29
13348602,JH128434,2024-01-25T02:00:00.000,002XX E HURON ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING / GROUNDS,False,False,1834,018,2,8,02,1178046,1905133,2024,2024-02-02T15:41:03.000,41.895003278,-87.62152816,"{'latitude': '41.895003278', 'longitude': '-87.62152816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,158,36,6,14,74,2
13347571,JH127254,2024-01-25T01:50:00.000,118XX S HALE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,True,True,2212,022,19,75,26,1164617,1826171,2024,2024-02-02T15:41:03.000,41.678616627,-87.673076099,"{'latitude': '41.678616627', 'longitude': '-87.673076099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33,22212,74,378,42,13,9,257,19
13347533,JH127232,2024-01-25T01:45:00.000,010XX E 73RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,0324,003,5,69,14,1184578,1856828,2024,2024-02-02T15:41:03.000,41.762300044,-87.599054603,"{'latitude': '41.762300044', 'longitude': '-87.599054603', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,21546,67,121,33,61,18,217,3
13347549,JH127230,2024-01-25T01:39:00.000,022XX N NARRAGANSETT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,2512,025,36,19,08B,1133382,1914217,2024,2024-02-02T15:41:03.000,41.920830572,-87.785355831,"{'latitude': '41.920830572', 'longitude': '-87.785355831', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22615,19,77,44,2,6,183,36
13347598,JH127228,2024-01-25T01:35:00.000,021XX N HALSTED ST,0610,BURGLARY,FORCIBLE ENTRY,TAVERN / LIQUOR STORE,False,False,1812,018,43,7,05,1170598,1914529,2024,2024-02-02T15:41:03.000,41.920952729,-87.648606978,"{'latitude': '41.920952729', 'longitude': '-87.648606978', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",51,21190,68,744,34,16,14,149,43
13347721,JH127409,2024-01-25T01:30:00.000,068XX N BELL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,False,False,2411,024,40,2,07,1160211,1945282,2024,2024-02-02T15:41:03.000,42.005561759,-87.68591731,"{'latitude': '42.005561759', 'longitude': '-87.68591731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42,22528,20,268,27,12,11,35,40
13347544,JH127227,2024-01-25T01:14:00.000,006XX N FAIRBANKS CT,0460,BATTERY,SIMPLE,BAR OR TAVERN,True,False,1834,018,2,8,08B,1178393,1904480,2024,2024-02-02T15:41:03.000,41.893203509,-87.620273669,"{'latitude': '41.893203509', 'longitude': '-87.620273669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,159,36,6,14,74,2
13347588,JH127234,2024-01-25T01:14:00.000,013XX S MICHIGAN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESIDENCE - GARAGE,True,False,0131,001,3,33,15,1177436,1894247,2024,2024-02-02T15:41:03.000,41.865145359,-87.624098901,"{'latitude': '41.865145359', 'longitude': '-87.624098901', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14913,34,374,9,35,22,148,8
13347687,JH127380,2024-01-25T01:12:00.000,013XX W FILLMORE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1231,012,28,28,07,1167536,1895416,2024,2024-02-02T15:41:03.000,41.868571878,-87.660408169,"{'latitude': '41.868571878', 'longitude': '-87.660408169', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14917,29,759,23,44,15,136,28
13347545,JH127222,2024-01-25T01:07:00.000,011XX N HOWE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,True,1822,018,27,8,08B,1171780,1908008,2024,2024-02-02T15:41:03.000,41.903032787,-87.644456516,"{'latitude': '41.903032787', 'longitude': '-87.644456516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14926,37,108,46,54,14,199,27
13347565,JH127226,2024-01-25T01:04:00.000,043XX S LAKE PARK AVE,0810,THEFT,OVER $500,APARTMENT,False,True,0222,002,4,39,06,1184653,1876371,2024,2024-02-02T15:41:03.000,41.815925906,-87.598167241,"{'latitude': '41.815925906', 'longitude': '-87.598167241', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,4301,5,450,10,36,24,113,9
13352046,JH132546,2024-01-25T01:00:00.000,025XX W WINNEMAC AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,2031,020,40,4,04B,1158626,1933396,2024,2024-02-02T15:41:03.000,41.972978827,-87.692076105,"{'latitude': '41.972978827', 'longitude': '-87.692076105', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,21849,6,28,24,20,2,61,40
13347566,JH127236,2024-01-25T01:00:00.000,016XX W MONTROSE AVE,2022,NARCOTICS,POSSESS - COCAINE,STREET,True,False,1912,019,47,6,18,1164716,1929290,2024,2024-02-02T15:41:03.000,41.961584527,-87.669798856,"{'latitude': '41.961584527', 'longitude': '-87.669798856', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13,21186,31,576,18,15,5,8,47
13347820,JH127472,2024-01-25T00:52:00.000,043XX N KIMBALL AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - YARD (FRONT / BACK),False,False,1724,017,33,16,26,1152943,1928575,2024,2024-02-02T15:41:03.000,41.959864526,-87.713102124,"{'latitude': '41.959864526', 'longitude': '-87.713102124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,21538,16,56,12,39,1,9,33
13347528,JH127211,2024-01-25T00:50:00.000,079XX S EBERHART AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,0624,006,6,44,26,1180949,1852503,2024,2024-02-02T15:41:03.000,41.750516016,-87.612488072,"{'latitude': '41.750516016', 'longitude': '-87.612488072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,40,11,32,61,20,227,4
13347541,JH127224,2024-01-25T00:45:00.000,052XX W NORTH AVE,0461,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, SERIOUS INJURY",PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2532,025,37,25,04B,1141381,1910140,2024,2024-02-02T15:41:03.000,41.909498816,-87.756066167,"{'latitude': '41.909498816', 'longitude': '-87.756066167', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,22615,26,596,45,2,6,145,37
13347536,JH127221,2024-01-25T00:45:00.000,0000X E OHIO ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,BAR OR TAVERN,True,False,1834,018,42,8,18,1176431,1904200,2024,2024-02-02T15:41:03.000,41.892479692,-87.627487745,"{'latitude': '41.892479692', 'longitude': '-87.627487745', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,626,36,6,14,74,42
13347557,JH127213,2024-01-25T00:30:00.000,093XX S LAFLIN ST,0810,THEFT,OVER $500,APARTMENT,False,False,2221,022,21,73,06,1167973,1842792,2024,2024-02-02T15:41:03.000,41.724156114,-87.66031639,"{'latitude': '41.724156114', 'longitude': '-87.66031639', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,72,195,13,59,9,245,21
13348064,JH127724,2024-01-25T00:30:00.000,024XX W DIVISION ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1212,012,26,24,07,1159886,1907905,2024,2024-02-02T15:41:03.000,41.903003929,-87.688148277,"{'latitude': '41.903003929', 'longitude': '-87.688148277', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,21560,25,542,49,4,15,63,26
13347506,JH127208,2024-01-25T00:27:00.000,006XX S CENTRAL AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,HOSPITAL BUILDING / GROUNDS,True,False,1522,015,29,25,18,1139153,1896560,2024,2024-02-02T15:41:03.000,41.872274452,-87.764581664,"{'latitude': '41.872274452', 'longitude': '-87.764581664', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22216,26,61,7,32,25,99,29
13347534,JH127214,2024-01-25T00:25:00.000,063XX S DR MARTIN LUTHER KING JR DR,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,0312,003,20,69,04B,1180014,1862863,2024,2024-02-02T15:41:03.000,41.778966393,-87.615597542,"{'latitude': '41.778966393', 'longitude': '-87.615597542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,67,122,4,60,18,277,20
